latitude,longitude,depth,distance_to_fault,fault_slip_rate,rock_rigidity,historical_eq_count,tectonic_plate_boundary,p_s_wave_delay,seismic_station_density,soil_moisture,air_temperature,ambient_noise,tidal_height,random_noise_feature,magnitude
36.47917527963173,131.0252980046494,44.51018022246207,1.2894834983536958,10.276757328218737,15.673025076238453,150,1,5.47461528316835,2,55.658486794460636,-8.559081242956825,37.83268099544058,0.24727781219695233,0.17700564117512363,5.36
34.36843710297063,141.7563976372616,9.686593054813526,32.371151681396405,26.073983650369023,12.67083359672553,78,0,3.604057284807273,22,65.43457297624317,21.862279974354994,50.59155931204788,-0.6977097357291302,0.6830437968590438,5.22
39.17779342083569,134.2863748688906,32.06287435673569,9.646619887066517,1.6709073620048822,40.41488068709484,150,1,4.777769731668974,18,56.260646659842465,3.449670331745489,44.31728233171242,0.11832180175258022,0.8833758043734413,4.85
32.092407909780626,136.49150319398893,100.96309883097615,61.66545789223357,4.922638647891818,45.76766062501028,29,0,13.9607273854675,14,64.08595840526269,13.194479356064214,22.0183022684284,-0.5629794931885486,-0.8116722634017269,5.08
34.38216972802827,140.2816582483285,101.95046841351824,20.007201910831224,1.3478802992355525,28.640499460160274,92,0,13.184939244268962,12,15.397161107697,9.317776082876541,37.133186475332906,-0.8905756638815543,0.7476913899826828,4.02
35.49542764940537,134.98684235723067,10.225691760738075,11.040196464191064,7.578365772605117,43.98379337453198,137,0,0.8135238031222195,18,47.841623409569664,-1.2557602026268668,56.20905789122186,0.2063015111086668,1.6664625234854455,5.11
36.84104976325554,130.84878484220073,9.755158612724008,21.971870478518664,9.18293497511924,45.6479407779763,78,1,2.2518144782070415,5,37.13167796796871,15.418433423035204,56.87457473211747,0.6317366966522773,0.8821816420175396,6.39
41.777639420895206,135.6088157051922,20.237713973150594,14.535966804524392,26.380803189520922,56.76711406984527,77,1,3.933646093968309,7,92.60317546161096,12.979676137036897,49.20888968052159,0.3622851476415767,1.5364629152898606,6.42
32.9951067323754,144.16672874041456,108.87858955925901,25.02411368339116,8.137701822105571,13.243681891755362,97,0,14.891475670038957,4,9.466154076152069,21.207381143491613,51.272551815666645,1.8176780854532781,-2.5835193568450343,5.05
37.71351657620417,139.62601595947837,11.900073287920481,3.7491982248736657,17.034149164580743,19.614586161553987,150,1,1.462173008285258,13,31.846478275393075,2.5942497264893376,38.77364814993708,-0.8054555257841405,0.5957090626280942,5.92
38.88621853293064,140.0721872300081,68.6477128345197,150.0,11.787853833900366,13.426299379849407,11,0,17.008168181635046,16,89.76759746825498,0.7319539926702898,42.91884465008753,-0.5106332597813035,0.2642512699082058,4.0
30.696756190799967,139.48423230456459,10.332824398536797,16.730573488100845,5.216368355302277,53.399696666805525,129,0,2.1606504079880113,22,93.51465648658966,30.717252987823606,54.8829328036771,0.6705712928942149,1.0270846972235659,6.0
39.11317277852157,132.98488208439156,53.79379091062655,12.941935645581099,2.3936787358188685,49.629358001678426,123,0,6.671870763166211,16,79.24114469544202,25.109612248202076,48.407321940496594,0.40143451001442765,-1.1256261575784021,4.94
32.557861855309376,136.27500796153421,27.00805300381365,37.25794698462722,9.207347794804319,38.73210353109195,64,0,5.289299547866213,19,11.839841961476838,28.610322584578164,45.51958707109642,-1.992546458650546,-0.5061410917717176,5.17
30.97577389477919,141.26409697544977,82.77447350806756,13.671956867832344,2.2396472735078827,14.183170502559157,123,0,10.403856454151468,4,55.521952550918634,-3.835509412248596,43.50553165685585,-0.7508581258930351,0.9005367329806482,3.56
44.2332830588,131.5205934632974,18.30845385342647,53.84216086311789,20.825238865844398,23.665617932685983,59,0,6.347469888352689,20,41.01106934034204,1.2019821663508825,54.39577600987766,-0.9849525901254501,-1.059668557457832,5.05
44.484480496118394,134.16779164134567,55.971828058890424,18.26896775093794,6.490569766886862,24.885992402925844,95,0,7.904212349432748,20,77.58073109258615,18.776575810181992,53.97625722840117,1.3596595465840626,0.2423142574513812,4.63
42.125960221746915,134.1447866269878,18.43860227323681,38.241694679241604,19.22366225218493,38.03715980077085,58,0,3.9278616287230204,1,9.952181201419997,32.860067343645404,50.19737400615009,1.4649949235397162,-0.01693858290554884,5.87
34.56920653760056,136.4802839139176,67.5288175888835,3.5102904444891747,5.0320550166459315,22.902194701835775,150,1,9.351247770315377,13,22.74158764802319,34.60573215842351,45.530200528660494,-0.864427435875367,-0.19593066686601376,5.52
31.46508171009576,144.70553111413278,108.44606749735141,56.24730725154028,9.162147817750919,13.647993195647743,44,0,16.20988958171392,20,49.02755596003665,31.595498112746363,42.1459481138657,-1.5917153854898545,0.5726986420968898,4.12
40.263495397682355,131.01253820025732,11.77963573459212,40.02215542265253,8.736232964840609,46.53811509266497,40,0,4.093303362543836,20,19.188289665304424,-7.830102695778631,50.544109757477706,-1.1791922117652023,-1.1155007873793663,5.55
36.60228740609402,137.78051491570892,105.71854133244184,7.2369350651209,7.1275296774505685,24.954010582770564,150,1,11.802314543115463,22,67.34436284248685,31.043959232786314,36.184721240204155,-1.2937264043237642,-0.7801167816301259,4.95
31.83057352267168,132.69047023018317,50.017824742148576,4.8096514099099235,5.227182370869398,32.61870885116503,150,1,6.440519834950959,9,78.86904990258185,34.95455887605409,37.843441219307664,-1.0502585628596415,-0.1392487954469601,5.62
37.427653651669054,144.56014818114616,11.797314785977164,11.506745894291,10.114447171252891,16.383331749115268,150,0,0.7903484148968858,10,68.4067904264879,-7.162545492367397,33.39126911372048,-1.0614203908103388,-1.2011823651709141,5.44
30.515827816728276,131.69955257091198,32.89078280125088,112.07940600355674,3.5221422182003383,50.127415169728984,21,0,13.524094120157926,6,44.62553422759841,10.814044688849403,54.881838223945,-0.08064540439610646,1.2309218023330422,4.56
43.639806031181735,136.05401503542387,13.768903543235089,9.004977310048215,2.8079417364835475,38.27659384620288,150,1,3.0767816067933227,22,84.05488996273816,16.830516164835082,39.23466700696524,-0.7214344770497418,-0.7987671374300426,5.2
33.881699724000256,141.0682747725191,65.25665533858866,18.3711969833936,19.970606442865705,55.079281310493144,120,0,8.872803135922512,7,17.391751854794755,1.6375186441749818,48.232062294013005,0.23928700342177533,0.7863296000408939,6.47
39.93783426530973,140.5683164204117,76.12056675187442,1.0144017687125462,13.220047019527271,34.77357815326667,150,1,11.11547540625456,23,28.4304725509108,15.83428280185553,43.99553983432378,-0.6234615026366339,-0.8755033069473153,6.27
34.67566614134117,136.34092955340898,10.591096187404581,15.28646448276395,7.789006269711187,57.071283590893984,118,0,2.4024206174591987,16,49.058571672707295,34.297789398053226,68.18031192097547,1.258707719861082,0.7041972061427514,5.72
37.80102031766716,135.19786251929077,40.2751452248032,25.511337854163823,27.99746319899907,54.5934102190663,92,0,5.110174654641149,17,10.520473899132678,33.347125317288224,48.535243632286694,1.8031699111349506,-1.6088486744468955,6.77
38.200654190149194,135.96418567829306,89.26873903771266,91.90787584686954,5.964275472295283,38.822992822961695,22,0,15.426219997285846,24,13.611720340989255,36.99186406287404,30.10287392603725,-0.38432618657990103,1.4086154010445082,4.67
32.7728168328829,133.9641439473796,142.57114851591203,21.91576851381893,21.288405376678305,56.694671907493166,108,1,17.158900373469184,1,40.76990345501349,14.205489919727103,54.40348605277267,-1.8021258608537805,1.135133005106634,7.18
44.54376941646838,133.079994080602,41.027755154531164,51.39554157686965,8.503342044620547,26.154437364727613,43,0,7.755008563893584,9,89.94976670610987,10.528347264696006,41.902792291154526,-1.0416870105286424,-0.5525835081225525,4.95
41.626992350416714,137.24559546338335,155.0666198622234,23.86434894638432,3.2550231896086506,28.282108135210567,87,0,18.80326079873255,14,86.75723239493003,23.28939095161767,43.39257758440757,-1.592567343187833,-0.8256406320771338,4.78
44.09248412346284,134.0280063410141,43.360031451424106,1.3492015409859144,32.408870085987715,12.273897565301848,150,0,4.273955381377202,15,46.937737245057,10.838028880051706,39.619901895919654,-0.6209443607483731,0.4578025125001207,5.43
43.422410256414736,134.31192497345876,30.05948449274814,11.450455640856868,16.322894245704653,39.46004533819266,150,1,4.142201149997512,4,17.794269005965706,-7.9027701999571125,46.5649001491077,0.5804569367206782,-1.526106221803749,6.47
38.968499682166275,139.85134095211836,99.26060119679296,25.80879718761346,6.707210724337596,46.09619849644667,78,0,10.898658043394782,8,21.029689036259203,25.996072608522752,46.46010510139857,0.07563163577804266,0.034752086794251145,5.56
43.82811352534675,144.5280599754984,38.960508715591416,90.33048145313148,13.220081610003742,48.67595951210516,16,0,11.088098064135488,15,38.979144914821454,4.04919706414119,39.83618257881097,-1.0284972878894463,-0.8075884349178397,5.84
31.327387530778793,139.05455800839061,36.923718661861514,58.89761060484759,5.349682711040609,17.490814302305164,41,0,8.222881800484627,22,23.906677557810323,-7.545734386640476,40.93484383610857,1.0690362105706268,-0.25431011527797415,4.34
32.939742936287175,131.15469200597448,38.69787326945151,7.876944256379736,14.34382058270954,32.207953615625016,150,0,2.4794161647848005,4,12.467803495134005,-8.968946173654793,45.81028906470653,-1.4740770824810836,-0.6438487710736684,5.3
30.67840933365807,131.133754207811,98.79565637224464,7.558065307891395,1.0910463040283773,18.843160604695782,150,1,12.659112115917788,19,65.63997351679974,36.568063428865905,26.258148107919503,-1.0872160995011955,-0.7983686328937818,4.31
34.879954961448966,144.2713483126835,94.17216969812546,6.838325084280111,3.267937111365301,43.10636744271244,150,1,9.277260636686004,3,57.33037740134254,2.6038004322084447,33.468020235970386,0.7041886023706994,1.704794157624586,5.42
35.83015934534223,134.45936185461,30.835477712548165,76.82389304398652,16.174044976009103,17.897318621088406,28,0,10.603339051084673,8,31.216708218027655,12.394959626153177,58.359936768784145,-1.2110624532445327,0.7805434833369719,4.68
34.07023547660844,131.38100479123713,25.270744958722076,57.55162599531089,6.051314792007049,55.208184197803746,43,0,6.249837656523068,2,75.10535442970738,37.52882264494277,47.62256755456193,0.7150508635143571,-1.4798629821721458,5.97
42.43106263727894,138.98566880725573,38.85660782388388,44.83410796175382,8.723616044024212,21.531732283070667,54,0,6.714564310160853,22,74.8353998935251,13.37584893903626,40.80072810607376,1.9077654011845997,-0.8758134047674085,4.91
35.35129990040384,139.35473167435399,47.521932177009894,15.063705939336137,2.515751259073684,24.57011331441224,120,0,6.501403588922983,8,49.19017731914856,-6.069533823684433,31.431337347705316,1.3254131487846128,0.8574490293349125,4.55
34.21401764531071,139.72757230178033,18.612567743746915,21.15841587889601,32.404379925952995,52.545316107549986,96,1,5.579726404876096,8,13.68792999607045,17.596802362332962,44.54947068042818,-1.3599578385483047,0.9686868438045079,7.22
38.14044124737373,134.0110304178631,83.98305492988001,18.82720709146774,19.152317277696078,32.92338050728619,105,1,10.444553850170252,17,87.66224600912219,-5.59006732729674,52.88153673424885,0.08199368601301416,-1.3850826956528461,6.21
32.11386337462144,130.22666026321713,38.32358439125339,8.866695332795565,6.293087603920589,11.199797290003652,150,1,2.7376852988799163,16,65.17944711868742,-5.245606081323181,66.11364883719952,-0.31071374627006154,0.6986048486913036,5.47
42.032954711310595,144.47523054181707,25.326700090074038,21.197625307150602,5.345437078692532,34.729312560132286,88,0,4.916932093511905,16,27.234573723675584,32.57385369012299,60.13645139996558,1.9666776529335883,0.2650291161330222,4.51
31.118259655196564,133.76339568536653,10.648413119340875,1.0291373066693705,16.838761974125493,14.227166769006152,150,1,1.051845081149314,16,59.9409092330804,4.471077168229474,37.90449583897172,1.8576028069623312,-1.941669965065602,5.37
44.803304049007764,140.1403943207882,18.64592366140808,4.340353734067125,36.0885759701245,59.26723593436553,150,1,2.367238065471172,7,41.451934624486725,23.933510005621812,41.03360374892568,-1.4915517889163805,-0.40319771839330926,7.13
41.58367153944986,140.59944804818065,154.0729035782253,65.40226442064518,15.847443669731877,39.40557852278012,44,0,20.643409764805554,15,62.181467576236216,15.44621676643309,33.22800615810662,1.6349234880653336,-0.1361633163505026,5.07
32.98073522301259,139.15011125619228,23.199343898886205,41.891083114265626,41.99044674327382,22.826630880548922,38,0,3.520946310509189,17,47.64838061579187,1.116334560220709,38.266759467008384,-1.226326647846165,0.048491805367348165,5.53
30.082831756854034,134.69361091320474,14.247808579302948,16.59054933759154,3.5328995524913753,38.18588397738089,125,0,2.630798234021146,3,48.69249352157601,15.891014932660383,43.29725469500198,-0.7221939931490029,-1.3205827873200229,5.05
42.23192142682251,134.066443806461,35.87164133438773,21.941499486179328,3.8362316192243693,13.843355169087742,115,1,4.636308324160915,1,71.22938827166234,-6.550323205012361,42.06290402699085,-0.5863680810762264,-0.7630155041847068,5.27
40.60286015771426,138.96502424054054,23.342595080194485,13.96101073841878,2.854358446386181,49.99456521344085,127,0,4.48571703457462,8,60.23531714575782,7.3606174794854695,61.436538452635446,-0.8527118195127139,-0.6229437386484142,5.49
40.93510752061481,142.99143450417537,6.789610872461834,40.602329335875254,10.521370975879055,56.266402693208185,50,0,5.667046017074205,7,12.19574221198031,16.14181125102458,34.477144460190274,1.4129751726677173,-0.5356757166597507,5.78
41.569055200289185,144.20100593385092,24.514926511490266,46.10031452518443,8.50354248693542,53.72221941030798,65,0,4.638584797156152,18,10.883621340167329,1.4197169042826001,44.63924440649682,-0.6802703764945002,-0.5189974472528162,5.88
31.110669776011356,131.58858706605636,44.27503541189623,43.32697589876431,6.54328348380663,27.08788011492814,64,0,8.696338293525224,23,32.450831374705274,23.00940650906802,28.492321901626852,1.2669536763407647,-0.13263291091448354,4.35
35.37698592816409,132.3224291889658,45.11601129185016,38.57011116644982,14.117383388996808,26.288405982168424,48,0,7.572218011768004,5,43.72213968848717,-7.409403915184662,47.647126243901866,1.977507266019829,0.3096366151104175,5.14
31.738035892876944,144.1710438817462,27.046240986930336,6.963696557925002,19.803583064292233,11.754380560815,150,0,1.804159301625423,15,29.770030326135746,14.240494893531345,34.2663572745924,1.3630461513081826,1.7742257245145796,5.1
42.946551388133905,141.0480284250219,34.647245352131804,12.47333126482022,2.180316549757859,42.57001793504584,132,1,4.47464716060613,7,63.631387226292624,25.74978906446917,53.82101046706234,-0.6154282942628311,0.8708887535465665,5.18
39.34947190241337,143.2449073724466,173.36577294936737,19.13760048538218,4.58331427694837,36.745239209489746,62,1,21.965089402941437,10,22.559713855305972,11.49730294783864,42.67179285587767,0.8450095736514496,1.316863389509753,5.26
34.963470372789736,133.03948951203014,28.68841350954555,12.14985510590275,14.240853988646466,32.96731856636707,150,1,2.524575431737107,16,68.37269867565527,33.7293207659469,33.78412585373685,0.1356937879642932,-0.4807556850236828,5.87
30.953375254290354,138.81378806664102,19.935588039591536,42.28759051701746,5.082529409426339,55.38154766673535,59,0,6.987712712461315,23,74.58356677000371,21.609639062033278,28.178385971536336,1.1460711355336342,-1.0039231502429298,5.31
34.66473482573493,140.5170939162621,18.950459150513836,12.085394278728787,3.9017888946831953,18.393945054142314,105,0,1.1845074588391713,2,16.18873768360855,37.92464580293689,37.17090009112263,-1.387610421415033,0.801425275547332,4.61
34.87774983040121,140.2016782817046,35.60275389584908,4.563078603430091,16.690337215619902,10.483313334509116,150,1,3.5160503749923895,18,63.572561902668916,4.206090638748936,46.915047125942706,0.5525383705836155,-0.01621093988476035,5.72
40.94409267507096,136.12227536300048,76.25594856973817,15.376829638386406,2.6337269760808315,13.665822606038272,113,1,8.39203134839234,15,91.52923783101026,36.93946654273736,48.372109177251694,1.0946670933669385,0.7303178001295367,4.69
39.563362070328196,130.23092337536963,16.53284682355045,117.3326131213695,5.805096007467115,21.168571891368444,20,1,15.595934772945657,23,22.354143553701206,20.341129494284836,41.01249615061381,1.0449253416265605,-0.8823002245850418,4.77
43.3081911386449,138.74389085206394,66.77250744884367,7.780906115927485,9.611066746730515,11.664277463172848,150,1,7.575903201975699,19,86.8372548004539,27.25894496066993,52.40637634746375,1.8543720224151263,0.6485770987676422,5.02
37.08322387742924,133.79652308769414,6.068834264606547,28.514768133683706,4.668996044812892,35.14218553215677,69,0,2.3355951536044257,20,59.5443154346615,35.10805585217235,35.91405685683944,-1.7663544768627197,-0.17524948640989166,4.85
31.793913689074525,136.75381369214335,32.14445862366748,17.12045335711155,13.82563565219731,25.704522761678902,90,1,4.8155445577546745,14,58.18503805985407,17.559859399591048,21.583521259931448,-0.6168825236308377,-0.46090098446826944,5.66
40.698671808344926,144.36371522625726,79.77535105010256,2.3101895734294082,4.6874954463095975,19.024150403406633,150,1,10.2382362790864,23,9.673041408878046,33.10903959748327,47.26042920593999,-0.09378567283424477,-0.3667557656500116,4.86
41.41177572925346,135.9855297646365,25.6798760187681,20.175690372080993,22.803079548511942,47.50420374743311,135,0,4.586440151586427,2,72.34702505477584,17.084846979402766,55.32076650146707,-0.7609458864316752,0.4904334172478775,6.44
38.419157963542446,142.5970240999664,46.47551195076277,36.436401489759106,6.681903900626884,20.2225663116265,82,0,6.81535383859186,18,48.04457473832524,19.959946380861886,55.39466938926195,-0.7608419453101165,0.7741413163443898,4.61
41.56450769931841,132.82810908623875,16.469352121871296,21.698288610694245,12.641892610637932,44.38025504968966,82,0,3.523417313082385,9,69.90569526516207,12.254928644869278,34.601526075077324,-1.2954855732402946,-0.36641415772085745,5.92
37.40693394546586,140.08690747037542,72.73889151840154,61.796619447415175,13.420980109697947,27.463245292381945,42,0,10.803179794137158,1,77.82629931019454,-2.718072407994856,40.64245450142754,1.251805612100831,0.34430982842332924,4.71
37.84099244072991,144.65510431658416,7.684761640290535,10.32982806807074,4.472591514565665,35.59138803312773,150,0,3.219779702093147,16,52.14167360350507,17.675161667443334,50.79056012592406,1.6322761775381696,0.3408163943331779,4.92
36.413115275378246,131.52839651309407,100.71081314024367,2.805920830026238,1.4293370867317154,56.693351992565994,150,1,13.23419239938973,12,28.727988195048276,38.87241151330905,39.98315113632984,-1.670690561712998,0.7383368600316264,5.83
30.381286901161427,130.1247991334079,16.04457859756723,82.83247485146973,9.86116783940416,11.86758174079064,23,0,11.207606079778078,12,17.741524225353203,29.359299786614216,45.84307888486795,-1.3804043529668055,0.9869151932831538,4.61
31.618371404899566,136.50374188948922,108.73186769794064,14.353927316839075,7.828967821107707,35.0132253738731,129,1,13.955142553648281,19,19.445281513917287,27.37492423767182,39.26848083351774,-1.0861880005125872,1.8112213872727128,5.41
30.471437785301013,131.38938224577052,26.73408233689405,25.869363122661497,11.526639353951914,52.72114801638091,65,0,4.983886701372278,10,83.02411885512188,22.16544013648148,36.284889940309014,0.03594993541667657,-0.4651703865230122,5.95
39.546156168956706,141.22576524514346,69.1298047170358,47.206966865975765,6.164321181342888,39.39871241851743,46,0,8.800883045003399,20,16.122028606734983,7.395433674362227,37.82901078874594,1.1646881332038683,1.460009899660185,5.15
34.715339716144896,143.7182299577284,24.226193066188234,11.860789313090375,5.236523589063209,23.843525848257833,113,1,3.8701591651707155,5,39.62246657419116,-1.5192402760810761,52.64580154360985,-1.7141779009401992,0.11707437506133987,5.07
37.62856036747054,136.5103145906314,123.17606351034766,37.8808170548494,36.84715492686326,29.884056757251717,65,0,15.578582366171648,3,35.08471816601278,1.2275800821344909,45.11026211704699,0.5472519426337143,-1.094801205411699,5.73
43.613497108891394,133.88067463233162,11.770207286243114,4.465303262947788,2.2753110100905607,44.01328143642873,150,1,2.774014495930775,9,82.89101000650732,-9.683895522867495,55.175053107244466,-1.402658174918321,-0.6504844860472723,5.14
33.73938343723312,136.51604978509914,14.832371549431604,10.429424508922589,13.291973844015416,54.540594715690155,150,1,2.9832681743152154,21,47.992415062486245,23.674021044917737,49.16336555963536,1.8858282715050612,0.4659601202162137,6.44
36.155743845534445,140.85171726775002,38.965184780773825,4.78946290105367,4.666076242381885,12.05331868733058,143,1,5.261392458067933,23,94.68017756133239,30.593877927821687,57.85172185184754,1.595093723406967,0.7237607119254739,5.03
41.33326707814573,130.13581242370557,9.274541536937935,50.116866829306545,5.648427036666225,13.576941094518821,27,0,4.431912173278984,15,71.33492716728303,3.4455675599029885,51.54454554366989,1.7983313957830078,-1.0162678567278296,4.23
33.431972482374334,138.84180984227046,15.90656821067724,7.65590787297767,5.733451663614396,26.252576180479377,150,0,2.0293711166777197,14,81.5831217863857,-5.407480017786406,51.07472664197363,-1.5753444896691677,-0.7638842566182295,4.95
31.154698647431896,139.1993752733107,148.91202598203577,38.01206169587655,3.8855035163629057,21.638984221873947,44,0,17.884553341393826,11,13.88050394240074,6.7863533910958935,44.03609681091454,-0.04785446858323228,-0.533116656858913,4.19
34.34627179370652,139.56532370343902,192.51575017142093,86.19858404126502,11.669508958793568,23.246544311120303,24,0,25.56426319303452,13,27.779202973840633,4.6025614708488956,69.0736526119732,-1.339013732006499,-0.8633680218980636,4.78
32.41831930881007,133.63033119971317,28.601029443531157,22.608814057282014,22.47750152584412,21.063499931294047,87,1,3.9593978950391158,7,17.19015760146454,12.543818038886592,45.901585759156276,0.4014222031326651,-1.8800849902474868,5.95
43.9454647851386,140.7107908506719,133.3835665928019,23.397767588471083,10.76188719255498,19.791252442757887,123,0,15.974478577074326,2,46.72597751605037,3.2051027160505488,29.212613046992956,-1.0690435493525436,-2.2193137129633054,5.06
42.12180569346626,131.37087229497664,44.35363030303842,18.643059654613886,8.026155104951565,16.531198343464588,106,1,6.232528340563071,3,69.64587393457188,6.9866352672514545,47.144268316911734,1.082523933475883,-0.3818071154983716,5.23
39.50105634765635,132.989055047002,20.717901028996245,11.930865680620593,3.3563282735144,56.6977065897619,150,0,2.436783024539177,20,20.215721138270016,35.377738967462136,37.14166205410056,0.576010402598671,0.25207928962636644,5.48
43.07190885281577,143.16205069981723,65.60003392941046,19.46816420022698,11.172553749173174,17.209473195307652,74,0,8.332936357061703,8,16.715169011276494,6.7417676444803085,53.13617217281292,0.2864183771490749,0.6555856067586506,4.65
42.05508115348672,141.0808472608985,58.77924429459355,27.800029312051038,41.47453835707415,20.22018873827681,58,0,6.283210304910867,1,60.31478739023963,29.275902336494852,50.80653406544751,1.3009086318613194,-1.3623340739744445,5.2
32.79855088329054,130.2061833101702,231.0659022884858,128.14288428036426,5.449066452938003,22.313286199039286,20,0,30.87396255139671,21,25.728147838708157,21.29168501122297,43.46789080053879,0.001092123339795581,-1.3453391173926983,4.07
43.388384977349666,133.725643905547,20.397455922512933,83.4049196686811,5.469641836589239,56.65074365652103,31,0,10.959591033775824,4,48.13925645783669,6.8768972815686915,37.89685589245471,-0.9205930386172616,-0.5279286031043562,5.35
38.09013362873476,133.21609724489747,60.746154880447484,59.54831805926876,4.71679099866735,47.78570668005424,28,0,8.977638418575893,13,9.600595495494595,30.88941348901752,46.171405813766434,0.4828219872003525,0.0033424528885718555,5.51
42.111602327460936,134.06209492055459,7.671291754450657,66.0820530111503,4.995155847949453,49.48497151577573,48,0,9.228825029491704,24,66.25515308607183,19.753803479813246,39.87012953714356,1.8282505287912243,1.0087816003967984,5.07
43.441369498852396,133.71339655419828,11.03194516504489,19.02485019290962,0.8218152688529494,15.237912976924903,108,0,3.6134411968445415,14,53.71847434778483,-9.569063620054981,51.302431942270694,0.4046374533768229,0.7177220691902199,3.86
34.77005212457796,130.9378944361427,5.196303594757144,32.23963258307352,10.2167477359365,51.81549375078358,64,0,3.650455419983176,9,63.26806090627695,-6.563589921380011,49.44812571406437,0.5184777961577227,-0.36782817114706295,5.74
31.65077886791515,136.88410774895232,300.0,67.73291762044194,3.756765166002601,30.409654090870898,32,0,39.90487957022198,3,29.786574205377143,27.631977972615942,68.48773273994749,1.7390027250386568,0.3601553046177644,4.21
33.41902743812913,140.99100212179246,86.0435756691717,15.07436137514314,2.037634354803172,23.141151310619435,125,0,11.725591798742716,14,30.0742677825378,12.326389479259717,41.4390836907926,0.061100401230979706,-0.8435392391301706,4.33
36.40661682939385,139.10097587076154,82.25817788744433,98.0181400956601,13.49814083164288,38.78750417601553,25,0,14.406015218154428,4,77.12244797816824,10.275389587177028,42.57259497212284,1.9854298468591698,0.07434575564982325,4.94
